HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
CNOT10,0.02,0.83699,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CNOT6L,-0.01,0.92487,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CNR1,0.10,0.69615,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COL1A1,0.30,0.47087,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COMT,-0.21,0.11603,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX11,0.05,0.67174,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX15,-0.10,0.29213,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX17,-0.05,0.74215,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX4I1,0.00,0.97731,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX5A,-0.16,0.35962,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX5B,0.02,0.90931,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX6A1,-0.02,0.88087,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX6B2,-1.29,0.05356,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX6C,0.03,0.87372,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX7A1,-0.16,0.43770,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX7B,0.03,0.84795,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX7C,-0.06,0.70019,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
COX8A,-0.03,0.90389,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CP,-0.23,0.64243,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CPS1,0.07,0.75117,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CPT1A,-0.07,0.70597,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CPT1B,0.02,0.95121,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CPT1C,-0.03,0.84573,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CPT2,-0.17,0.33714,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CR2,-0.33,0.56439,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CRAT,-0.17,0.17191,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CREB1,0.07,0.42158,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CREB3,-0.13,0.31845,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CREBBP,0.05,0.71433,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CRH,-0.14,0.71886,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CRHR1,-0.16,0.44980,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CRK,-0.14,0.21868,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CRTC2,-0.17,0.25944,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CS,-0.10,0.39198,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSF1,-0.39,0.20507,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSF1R,0.26,0.40822,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSF2,-0.58,0.50324,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSF2RB,-0.44,0.20533,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSF3,0.99,0.32175,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSF3R,0.17,0.57288,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSH1,0.29,0.51690,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSN2,-1.03,0.09679,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSNK1A1L,-0.19,0.65510,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSNK1D,-0.15,0.24803,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CSNK2A1,0.08,0.48956,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTBP1,-0.29,0.01958,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTH,-0.14,0.28808,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTLA4,-0.16,0.76385,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTNNA1,-0.07,0.65877,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTNNB1,-0.16,0.17805,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTNNBIP1,-0.15,0.28931,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTNND1,0.12,0.26203,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTPS1,0.03,0.77053,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CTSD,-0.27,0.05820,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CUL1,-0.05,0.66932,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CUL2,-0.02,0.89825,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CUL3,-0.04,0.77383,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CX3CL1,-0.12,0.54182,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXCL1,-0.75,0.29644,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXCL10,2.53,0.05648,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXCL12,-0.08,0.67409,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXCL8,0.13,0.84715,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXCR2,-0.59,0.36137,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXCR4,0.19,0.42900,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXCR6,0.44,0.21656,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CXXC4,0.15,0.31924,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYBA,-0.38,0.20887,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYBB,0.34,0.28168,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYC1,-0.10,0.50965,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYCS,-0.07,0.70698,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP11A1,0.33,0.33523,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP11B1,-0.03,0.95755,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP17A1,-0.29,0.28177,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP1A1,0.29,0.44599,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP1B1,0.09,0.69966,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP21A2,-0.36,0.40883,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP24A1,0.11,0.80585,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP27A1,-0.18,0.50821,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP2B6,-1.14,0.13482,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP2C19,0.43,0.31754,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP2C8,0.68,0.00782,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP2E1,0.10,0.61339,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP2J2,0.18,0.53184,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP2U1,0.13,0.28223,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP3A4,0.31,0.29556,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP4F3,-0.22,0.56446,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP4F8,-0.42,0.56799,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP7A1,-0.02,0.97033,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYP8B1,-0.25,0.58166,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
CYSLTR1,0.41,0.11335,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DAB1,0.31,0.09117,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DAPP1,0.32,0.41176,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DAXX,-0.08,0.42298,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DBF4,0.09,0.54144,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DBH,-0.36,0.16345,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DBI,0.11,0.53375,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DCC,0.05,0.78010,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DCK,-0.09,0.56113,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DCT,0.17,0.40193,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DCTD,-0.12,0.35188,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DDB2,-0.02,0.88430,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DDC,0.23,0.54887,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DDIT3,0.28,0.01212,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DDIT4,0.02,0.95010,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DDX5,0.20,0.06419,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DERL1,0.00,0.97180,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DHODH,0.04,0.82297,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DIAPH1,0.09,0.59563,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DIO1,0.16,0.62710,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DIO2,0.21,0.48727,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DIO3,-0.29,0.51163,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DKK1,-0.10,0.70299,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DLAT,-0.13,0.44148,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DLD,-0.17,0.30814,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DLG1,-0.04,0.71705,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DLG4,-0.15,0.42721,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DLL3,0.08,0.72128,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DLST,0.13,0.22053,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DLX5,0.09,0.75945,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DNM1,-0.11,0.66199,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DNM1L,0.04,0.77928,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DNM2,-0.12,0.51570,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DNMT1,-0.05,0.62990,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DNMT3A,-0.02,0.88737,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DOCK1,0.03,0.91882,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DOCK2,0.36,0.15933,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DPYD,0.03,0.86114,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DPYS,0.50,0.03222,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DPYSL2,-0.07,0.51040,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DRD1,-0.03,0.89889,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DRD2,-0.12,0.73327,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DRD3,0.46,0.49118,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DTYMK,-0.26,0.12485,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DUT,-0.11,0.40442,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DVL1,-0.30,0.03854,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
DYNLL2,0.09,0.50136,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
E2F1,-0.36,0.02172,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
E2F2,-1.26,0.07071,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
E2F3,0.28,0.03551,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
E2F4,-0.24,0.01963,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ECH1,-0.02,0.85026,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ECHDC1,0.00,0.99569,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ECHS1,-0.09,0.46484,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EDN1,-0.53,0.25870,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EDNRA,-0.11,0.49039,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EDNRB,0.43,0.22038,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EEF2,-0.19,0.14293,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EEF2K,-0.19,0.35509,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EFNA1,-0.55,0.06942,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EGF,0.28,0.08234,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EGFR,0.03,0.90071,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EGLN2,-0.18,0.19867,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EGR1,-0.12,0.71204,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EGR2,-0.18,0.62864,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EHHADH,-0.02,0.92110,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EHMT2,-0.32,0.00435,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EIF2AK2,0.02,0.88309,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EIF2AK3,-0.05,0.63290,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EIF2S1,-0.05,0.71684,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EIF3H,-0.12,0.26904,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EIF4B,-0.02,0.85000,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EIF4E,-0.08,0.56686,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EIF4EBP1,-0.21,0.29984,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELAVL1,0.16,0.12011,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELK1,-0.05,0.77537,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELMO1,-0.03,0.80995,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELOVL1,-0.20,0.49956,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELOVL2,0.11,0.67370,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELOVL4,-0.09,0.69657,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELOVL5,-0.01,0.96118,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ELOVL6,0.24,0.03475,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ENO1,0.05,0.71690,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ENPP1,0.48,0.02678,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EPAS1,-0.50,0.02632,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EPHA2,-0.83,0.03124,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EPHX1,-0.17,0.41126,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EPHX2,-0.07,0.63183,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EPO,1.75,0.05319,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ERBB2,0.04,0.84065,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ERBB3,-0.15,0.68438,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ERBB4,0.12,0.36523,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EREG,0.57,0.19555,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ERN1,0.02,0.88663,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ESPL1,0.68,0.09491,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ESR1,0.49,0.03001,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ESRRB,-0.05,0.87964,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ETS1,-0.11,0.45406,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ETV5,-0.02,0.92401,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
ETV6,-0.09,0.56094,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EWSR1,0.01,0.89422,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOC2,-0.03,0.78203,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOC4,0.14,0.12834,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOC5,0.00,0.96378,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOC7,-0.03,0.76960,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOSC2,-0.14,0.13797,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOSC4,-0.05,0.77893,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOSC7,0.02,0.85749,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EXOSC9,-0.07,0.55751,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EZH2,0.21,0.27517,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
EZR,0.25,0.31620,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
F2,0.55,0.29189,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
F2R,-0.06,0.78559,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FABP1,0.02,0.97939,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FABP2,0.96,0.06228,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FABP3,0.10,0.64555,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FABP4,-0.20,0.73973,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FADD,-0.32,0.15967,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FADS1,-0.08,0.64583,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FADS2,-0.07,0.67772,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FAF1,0.04,0.58778,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FAH,0.01,0.95403,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FAS,-0.18,0.52270,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FASLG,-0.07,0.93069,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FASN,-0.40,0.01337,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FBP1,0.65,0.16938,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FBXO32,-0.09,0.47933,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FBXW11,-0.09,0.44626,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FCGR2A,0.27,0.43325,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FDPS,0.04,0.70049,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGF1,-0.33,0.26813,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGF14,0.07,0.71530,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGF2,-0.21,0.51119,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGF21,0.50,0.38445,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGFR1,-0.06,0.66972,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGFR2,-0.07,0.78302,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGFR3,-0.11,0.66232,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FGR,-0.27,0.42751,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FH,-0.03,0.82170,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FKBP4,-0.01,0.92310,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FLNA,-0.27,0.11342,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FLT1,-0.19,0.41903,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FLT3,0.05,0.82608,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FLT3LG,-0.28,0.42903,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FLT4,-0.44,0.08003,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FN1,-0.24,0.23244,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOLH1,-0.08,0.85861,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOS,-0.54,0.08180,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOSB,-0.66,0.04026,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOSL1,-0.28,0.42834,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOXA2,-0.47,0.57083,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOXO1,-0.11,0.69542,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOXO3,-0.06,0.54836,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FOXO4,-0.47,0.01621,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FRS2,0.09,0.48414,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FRZB,0.10,0.67801,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FSHR,0.03,0.92591,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FTH1,-0.33,0.12633,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FUCA1,-0.14,0.35579,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FUT8,-0.04,0.78251,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FYN,0.02,0.85345,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FZD10,-0.80,0.01208,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FZD3,0.11,0.51720,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
FZR1,-0.31,0.01317,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
G6PC1,-0.81,0.30999,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
G6PD,-0.13,0.28886,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GAB1,-0.07,0.78330,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GAB2,-0.30,0.20675,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GABARAP,-0.10,0.57582,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GABBR1,0.09,0.40479,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GABRA1,-0.16,0.62230,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GAD1,0.01,0.97663,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GADD45G,-0.10,0.78294,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GAMT,-0.18,0.11728,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GAPDH,-0.01,0.95393,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GART,0.00,0.98663,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GATA4,-0.46,0.57231,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GATM,0.06,0.76323,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GBE1,0.12,0.37581,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GCDH,-0.07,0.60417,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GCG,-0.29,0.74327,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GCK,-0.30,0.10402,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GCLC,0.04,0.78312,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GFPT1,-0.03,0.80374,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GGPS1,-0.02,0.79585,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GGT1,-0.43,0.07412,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GHR,0.26,0.21956,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GHRH,-0.67,0.30830,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GHRHR,0.08,0.82396,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GHRL,0.05,0.85047,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GJA1,0.25,0.43895,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GK,0.13,0.23087,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GLA,-0.19,0.20771,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GLB1,0.05,0.63333,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GLI2,-0.49,0.15543,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GLI3,0.26,0.35906,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GLS2,-0.02,0.88211,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GLUD1,0.02,0.92239,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GLUL,-0.05,0.83554,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNA11,-0.40,0.00670,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNAI1,-0.17,0.28572,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNAO1,0.04,0.74327,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNAQ,0.04,0.67704,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNAS,-0.12,0.45184,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNB3,-0.09,0.74457,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNB5,-0.08,0.69001,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GNRHR,0.30,0.10217,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GOT2,-0.03,0.85222,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GPC1,-0.30,0.11047,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GPC4,0.19,0.37160,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GPHN,0.19,0.06118,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GPI,0.00,0.98161,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GPT,-0.38,0.12148,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GPX4,-0.14,0.35245,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GPX6,-1.27,0.08664,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRAP2,-0.05,0.91751,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRB10,-0.04,0.67849,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRB2,-0.01,0.96374,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRIA1,0.27,0.19468,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRIA2,0.08,0.63080,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRIA3,0.12,0.44972,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRIN1,-0.23,0.27294,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRIN2A,0.05,0.81513,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRIN3A,0.22,0.33883,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRM1,0.23,0.26814,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRM2,0.04,0.87620,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
GRM3,0.03,0.80951,PantazatosMDDvsMDD-S_GSE101521,MDD,Human
