HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
FADD,0.00,0.97542,hiPSC_Neuron,SCZ,Human
FADS1,0.25,0.03136,hiPSC_Neuron,SCZ,Human
FADS2,0.18,0.14017,hiPSC_Neuron,SCZ,Human
FAF1,-0.02,0.79581,hiPSC_Neuron,SCZ,Human
FAH,-0.13,0.44055,hiPSC_Neuron,SCZ,Human
FAS,-0.07,0.72383,hiPSC_Neuron,SCZ,Human
FASN,0.23,0.10952,hiPSC_Neuron,SCZ,Human
FBXO32,0.43,0.35701,hiPSC_Neuron,SCZ,Human
FBXW11,-0.03,0.49670,hiPSC_Neuron,SCZ,Human
FDPS,0.14,0.36404,hiPSC_Neuron,SCZ,Human
FGF1,-0.16,0.59135,hiPSC_Neuron,SCZ,Human
FGF14,-0.27,0.47455,hiPSC_Neuron,SCZ,Human
FGF2,-0.08,0.34903,hiPSC_Neuron,SCZ,Human
FGFR1,-0.20,0.10094,hiPSC_Neuron,SCZ,Human
FGFR2,0.61,0.11116,hiPSC_Neuron,SCZ,Human
FGFR3,0.64,0.02509,hiPSC_Neuron,SCZ,Human
FH,-0.03,0.69926,hiPSC_Neuron,SCZ,Human
FKBP4,-0.17,0.17602,hiPSC_Neuron,SCZ,Human
FLNA,0.05,0.75460,hiPSC_Neuron,SCZ,Human
FLT3LG,-0.20,0.39539,hiPSC_Neuron,SCZ,Human
FLT4,0.55,0.17913,hiPSC_Neuron,SCZ,Human
FN1,-0.37,0.17268,hiPSC_Neuron,SCZ,Human
FOS,0.02,0.95035,hiPSC_Neuron,SCZ,Human
FOSB,-0.60,0.15972,hiPSC_Neuron,SCZ,Human
FOSL1,-0.06,0.86887,hiPSC_Neuron,SCZ,Human
FOXO1,-0.03,0.88788,hiPSC_Neuron,SCZ,Human
FOXO3,0.02,0.85844,hiPSC_Neuron,SCZ,Human
FOXO4,-0.17,0.37015,hiPSC_Neuron,SCZ,Human
FRS2,-0.13,0.08972,hiPSC_Neuron,SCZ,Human
FRZB,-0.52,0.16897,hiPSC_Neuron,SCZ,Human
FTH1,-0.05,0.75345,hiPSC_Neuron,SCZ,Human
FUCA1,-0.07,0.61125,hiPSC_Neuron,SCZ,Human
FUT8,0.31,0.05893,hiPSC_Neuron,SCZ,Human
FYN,-0.02,0.82268,hiPSC_Neuron,SCZ,Human
FZD10,-1.47,0.18123,hiPSC_Neuron,SCZ,Human
FZD3,-0.05,0.61401,hiPSC_Neuron,SCZ,Human
FZR1,-0.14,0.08671,hiPSC_Neuron,SCZ,Human
G6PD,0.07,0.68716,hiPSC_Neuron,SCZ,Human
GAB1,0.07,0.72203,hiPSC_Neuron,SCZ,Human
GAB2,-0.07,0.51890,hiPSC_Neuron,SCZ,Human
GABARAP,-0.06,0.42033,hiPSC_Neuron,SCZ,Human
GABBR1,-0.18,0.20332,hiPSC_Neuron,SCZ,Human
GAD1,0.11,0.73814,hiPSC_Neuron,SCZ,Human
GADD45G,0.15,0.66505,hiPSC_Neuron,SCZ,Human
GAMT,-0.12,0.19776,hiPSC_Neuron,SCZ,Human
GAPDH,0.00,0.97727,hiPSC_Neuron,SCZ,Human
GART,0.00,0.95542,hiPSC_Neuron,SCZ,Human
GATM,-0.18,0.52600,hiPSC_Neuron,SCZ,Human
GBE1,0.00,0.97868,hiPSC_Neuron,SCZ,Human
GCDH,-0.06,0.62580,hiPSC_Neuron,SCZ,Human
GCK,-0.23,0.49365,hiPSC_Neuron,SCZ,Human
GCLC,-0.07,0.54521,hiPSC_Neuron,SCZ,Human
GFPT1,-0.06,0.68695,hiPSC_Neuron,SCZ,Human
GGPS1,-0.05,0.27372,hiPSC_Neuron,SCZ,Human
GGT1,0.07,0.69258,hiPSC_Neuron,SCZ,Human
GHRHR,-0.11,0.70123,hiPSC_Neuron,SCZ,Human
GHRL,-0.06,0.63137,hiPSC_Neuron,SCZ,Human
GJA1,0.35,0.26582,hiPSC_Neuron,SCZ,Human
GK,0.01,0.90020,hiPSC_Neuron,SCZ,Human
GLA,-0.23,0.02573,hiPSC_Neuron,SCZ,Human
GLB1,-0.04,0.67388,hiPSC_Neuron,SCZ,Human
GLI2,0.26,0.08554,hiPSC_Neuron,SCZ,Human
GLI3,-0.08,0.77517,hiPSC_Neuron,SCZ,Human
GLS2,-0.09,0.36013,hiPSC_Neuron,SCZ,Human
GLUD1,-0.06,0.60811,hiPSC_Neuron,SCZ,Human
GLUL,0.12,0.50850,hiPSC_Neuron,SCZ,Human
GNA11,-0.11,0.28832,hiPSC_Neuron,SCZ,Human
GNAI1,-0.09,0.41635,hiPSC_Neuron,SCZ,Human
GNAO1,0.01,0.95071,hiPSC_Neuron,SCZ,Human
GNAQ,-0.09,0.23327,hiPSC_Neuron,SCZ,Human
GNAS,-0.21,0.03042,hiPSC_Neuron,SCZ,Human
GNB3,0.07,0.62254,hiPSC_Neuron,SCZ,Human
GNB5,-0.10,0.35836,hiPSC_Neuron,SCZ,Human
GNRHR,0.19,0.39209,hiPSC_Neuron,SCZ,Human
GOT2,-0.04,0.60217,hiPSC_Neuron,SCZ,Human
GPC1,0.19,0.23772,hiPSC_Neuron,SCZ,Human
GPC4,-0.13,0.43121,hiPSC_Neuron,SCZ,Human
GPHN,-0.02,0.79240,hiPSC_Neuron,SCZ,Human
GPI,-0.03,0.75871,hiPSC_Neuron,SCZ,Human
GPT,-0.21,0.15017,hiPSC_Neuron,SCZ,Human
GPX4,-0.10,0.29821,hiPSC_Neuron,SCZ,Human
GRB10,0.19,0.30619,hiPSC_Neuron,SCZ,Human
GRB2,-0.06,0.34050,hiPSC_Neuron,SCZ,Human
GRIA1,-0.24,0.53114,hiPSC_Neuron,SCZ,Human
GRIA2,0.19,0.64134,hiPSC_Neuron,SCZ,Human
GRIA3,0.24,0.54656,hiPSC_Neuron,SCZ,Human
GRIN1,-0.66,0.04706,hiPSC_Neuron,SCZ,Human
GRIN2A,0.61,0.15633,hiPSC_Neuron,SCZ,Human
GRIN2B,0.16,0.45288,hiPSC_Neuron,SCZ,Human
GRIN3A,0.37,0.04107,hiPSC_Neuron,SCZ,Human
GRM1,-0.81,0.07696,hiPSC_Neuron,SCZ,Human
GRM2,-0.14,0.60703,hiPSC_Neuron,SCZ,Human
GRM3,-0.33,0.37057,hiPSC_Neuron,SCZ,Human
GRM5,0.54,0.15754,hiPSC_Neuron,SCZ,Human
GRM7,0.49,0.33760,hiPSC_Neuron,SCZ,Human
GRPR,-0.05,0.88796,hiPSC_Neuron,SCZ,Human
GSK3B,0.03,0.68068,hiPSC_Neuron,SCZ,Human
GSN,-0.15,0.45831,hiPSC_Neuron,SCZ,Human
GSR,0.02,0.86072,hiPSC_Neuron,SCZ,Human
GSS,-0.03,0.78118,hiPSC_Neuron,SCZ,Human
GSTK1,0.17,0.33855,hiPSC_Neuron,SCZ,Human
GSTO2,-0.14,0.49620,hiPSC_Neuron,SCZ,Human
GSTP1,-0.03,0.77794,hiPSC_Neuron,SCZ,Human
GSTZ1,-0.04,0.67843,hiPSC_Neuron,SCZ,Human
GUCY1A2,-0.03,0.88161,hiPSC_Neuron,SCZ,Human
GYG1,-0.37,0.00791,hiPSC_Neuron,SCZ,Human
GYS1,-0.13,0.22571,hiPSC_Neuron,SCZ,Human
HAAO,-0.01,0.95932,hiPSC_Neuron,SCZ,Human
HADH,-0.02,0.83448,hiPSC_Neuron,SCZ,Human
HADHA,0.03,0.70122,hiPSC_Neuron,SCZ,Human
HAP1,0.09,0.74426,hiPSC_Neuron,SCZ,Human
HBEGF,-0.51,0.02561,hiPSC_Neuron,SCZ,Human
HCRTR1,-0.20,0.29547,hiPSC_Neuron,SCZ,Human
HDAC1,-0.15,0.07858,hiPSC_Neuron,SCZ,Human
HDAC5,-0.10,0.54363,hiPSC_Neuron,SCZ,Human
HDAC6,-0.02,0.82383,hiPSC_Neuron,SCZ,Human
HES1,-0.36,0.10076,hiPSC_Neuron,SCZ,Human
HEY1,0.53,0.23024,hiPSC_Neuron,SCZ,Human
HGF,0.51,0.33418,hiPSC_Neuron,SCZ,Human
HHEX,-0.94,0.14985,hiPSC_Neuron,SCZ,Human
HIBADH,-0.29,0.03076,hiPSC_Neuron,SCZ,Human
HIBCH,0.00,0.96392,hiPSC_Neuron,SCZ,Human
HIF1A,-0.03,0.72526,hiPSC_Neuron,SCZ,Human
HK1,0.03,0.73093,hiPSC_Neuron,SCZ,Human
HLA-DMA,-0.70,0.05998,hiPSC_Neuron,SCZ,Human
HMGB1,-0.03,0.75389,hiPSC_Neuron,SCZ,Human
HMGCL,0.01,0.80145,hiPSC_Neuron,SCZ,Human
HMGCR,0.18,0.33514,hiPSC_Neuron,SCZ,Human
HMGCS1,0.39,0.10292,hiPSC_Neuron,SCZ,Human
HMOX1,-0.41,0.26176,hiPSC_Neuron,SCZ,Human
HNF1A,0.09,0.41482,hiPSC_Neuron,SCZ,Human
HNRNPK,-0.04,0.61825,hiPSC_Neuron,SCZ,Human
HPRT1,-0.40,0.02115,hiPSC_Neuron,SCZ,Human
HRAS,-0.08,0.49388,hiPSC_Neuron,SCZ,Human
HSD17B10,-0.10,0.58130,hiPSC_Neuron,SCZ,Human
HSD17B12,0.05,0.69293,hiPSC_Neuron,SCZ,Human
HSP90AA1,-0.19,0.19494,hiPSC_Neuron,SCZ,Human
HSP90B1,-0.13,0.28677,hiPSC_Neuron,SCZ,Human
HSPA1A,-0.75,0.16640,hiPSC_Neuron,SCZ,Human
HSPB1,-0.19,0.34614,hiPSC_Neuron,SCZ,Human
HSPD1,-0.17,0.21031,hiPSC_Neuron,SCZ,Human
HTR2A,0.76,0.12251,hiPSC_Neuron,SCZ,Human
HTRA2,-0.03,0.72609,hiPSC_Neuron,SCZ,Human
HTT,0.07,0.24626,hiPSC_Neuron,SCZ,Human
ICAM1,-0.17,0.66223,hiPSC_Neuron,SCZ,Human
ID1,-0.23,0.72142,hiPSC_Neuron,SCZ,Human
ID2,-0.06,0.87075,hiPSC_Neuron,SCZ,Human
IDE,0.03,0.66389,hiPSC_Neuron,SCZ,Human
IDH1,0.18,0.23021,hiPSC_Neuron,SCZ,Human
IDH3A,0.03,0.60255,hiPSC_Neuron,SCZ,Human
IDI1,0.16,0.45872,hiPSC_Neuron,SCZ,Human
IFNAR1,0.06,0.60866,hiPSC_Neuron,SCZ,Human
IFNAR2,0.19,0.01762,hiPSC_Neuron,SCZ,Human
IFT57,-0.04,0.69181,hiPSC_Neuron,SCZ,Human
IGF1,-0.22,0.71722,hiPSC_Neuron,SCZ,Human
IGF1R,0.09,0.51185,hiPSC_Neuron,SCZ,Human
IGF2,-0.57,0.46020,hiPSC_Neuron,SCZ,Human
IGF2BP1,-0.14,0.51914,hiPSC_Neuron,SCZ,Human
IGFBP3,0.06,0.90479,hiPSC_Neuron,SCZ,Human
IKBKB,-0.01,0.92206,hiPSC_Neuron,SCZ,Human
IKBKE,-0.03,0.93513,hiPSC_Neuron,SCZ,Human
IKBKG,0.03,0.78922,hiPSC_Neuron,SCZ,Human
IL17RB,0.03,0.79329,hiPSC_Neuron,SCZ,Human
IL18,0.04,0.90145,hiPSC_Neuron,SCZ,Human
IL1R1,0.34,0.47311,hiPSC_Neuron,SCZ,Human
IL6R,-0.43,0.09326,hiPSC_Neuron,SCZ,Human
IL6ST,0.00,0.99142,hiPSC_Neuron,SCZ,Human
ILK,-0.09,0.41463,hiPSC_Neuron,SCZ,Human
IMPA1,-0.13,0.04669,hiPSC_Neuron,SCZ,Human
IMPDH1,-0.08,0.57966,hiPSC_Neuron,SCZ,Human
INHBA,0.54,0.37038,hiPSC_Neuron,SCZ,Human
INPP4A,0.01,0.84270,hiPSC_Neuron,SCZ,Human
INPP5D,1.17,0.00157,hiPSC_Neuron,SCZ,Human
INPPL1,0.10,0.22499,hiPSC_Neuron,SCZ,Human
INSR,0.09,0.58981,hiPSC_Neuron,SCZ,Human
IRAK1,-0.16,0.67409,hiPSC_Neuron,SCZ,Human
IRF1,-0.15,0.28747,hiPSC_Neuron,SCZ,Human
IRF7,0.17,0.17010,hiPSC_Neuron,SCZ,Human
IRF9,-0.01,0.93397,hiPSC_Neuron,SCZ,Human
IRS1,-0.05,0.79590,hiPSC_Neuron,SCZ,Human
IRS2,0.03,0.88109,hiPSC_Neuron,SCZ,Human
ISG15,-0.23,0.27474,hiPSC_Neuron,SCZ,Human
ITCH,0.04,0.48478,hiPSC_Neuron,SCZ,Human
ITGA11,0.14,0.81029,hiPSC_Neuron,SCZ,Human
ITGA2B,-0.19,0.38357,hiPSC_Neuron,SCZ,Human
ITGA4,-0.42,0.14537,hiPSC_Neuron,SCZ,Human
ITGA5,-0.21,0.43765,hiPSC_Neuron,SCZ,Human
ITGA6,0.68,0.12941,hiPSC_Neuron,SCZ,Human
ITGAV,0.07,0.50840,hiPSC_Neuron,SCZ,Human
ITGB1,0.04,0.64227,hiPSC_Neuron,SCZ,Human
ITGB3,-0.01,0.97650,hiPSC_Neuron,SCZ,Human
ITGB7,0.16,0.10702,hiPSC_Neuron,SCZ,Human
ITPA,-0.17,0.24711,hiPSC_Neuron,SCZ,Human
ITPR1,-0.02,0.93158,hiPSC_Neuron,SCZ,Human
ITPR3,0.15,0.21784,hiPSC_Neuron,SCZ,Human
JAG1,0.11,0.54790,hiPSC_Neuron,SCZ,Human
JAK1,-0.21,0.03961,hiPSC_Neuron,SCZ,Human
JAK2,-0.01,0.90689,hiPSC_Neuron,SCZ,Human
JAK3,-0.35,0.43779,hiPSC_Neuron,SCZ,Human
JUN,-0.22,0.16410,hiPSC_Neuron,SCZ,Human
JUNB,0.02,0.94177,hiPSC_Neuron,SCZ,Human
JUP,-0.13,0.55280,hiPSC_Neuron,SCZ,Human
KAT5,-0.01,0.87036,hiPSC_Neuron,SCZ,Human
KCNC3,0.76,0.13653,hiPSC_Neuron,SCZ,Human
KCNJ10,0.53,0.22537,hiPSC_Neuron,SCZ,Human
KCNJ6,0.12,0.74271,hiPSC_Neuron,SCZ,Human
KCNN2,0.03,0.92721,hiPSC_Neuron,SCZ,Human
KDM1A,0.03,0.60839,hiPSC_Neuron,SCZ,Human
KDR,0.31,0.46565,hiPSC_Neuron,SCZ,Human
KEAP1,-0.07,0.56743,hiPSC_Neuron,SCZ,Human
KIDINS220,0.01,0.89408,hiPSC_Neuron,SCZ,Human
KIF3A,0.00,0.97990,hiPSC_Neuron,SCZ,Human
KIF5A,-0.07,0.55433,hiPSC_Neuron,SCZ,Human
KIT,-1.15,0.02084,hiPSC_Neuron,SCZ,Human
KITLG,-0.10,0.70943,hiPSC_Neuron,SCZ,Human
KLB,0.26,0.10349,hiPSC_Neuron,SCZ,Human
KLF4,0.01,0.97075,hiPSC_Neuron,SCZ,Human
KMT2A,0.04,0.50431,hiPSC_Neuron,SCZ,Human
KRAS,0.03,0.66107,hiPSC_Neuron,SCZ,Human
L2HGDH,0.13,0.34529,hiPSC_Neuron,SCZ,Human
LAMC1,-0.11,0.32684,hiPSC_Neuron,SCZ,Human
LATS2,-0.04,0.81373,hiPSC_Neuron,SCZ,Human
LDHD,-0.23,0.18543,hiPSC_Neuron,SCZ,Human
LDLR,0.15,0.47481,hiPSC_Neuron,SCZ,Human
LEF1,-0.07,0.88988,hiPSC_Neuron,SCZ,Human
LEPR,0.30,0.26081,hiPSC_Neuron,SCZ,Human
LIF,0.22,0.33748,hiPSC_Neuron,SCZ,Human
LIMK1,-0.04,0.63133,hiPSC_Neuron,SCZ,Human
LIPE,0.06,0.49457,hiPSC_Neuron,SCZ,Human
LPAR1,0.22,0.46343,hiPSC_Neuron,SCZ,Human
LPAR6,0.02,0.93373,hiPSC_Neuron,SCZ,Human
LPCAT3,0.02,0.79650,hiPSC_Neuron,SCZ,Human
LPIN1,0.00,0.99866,hiPSC_Neuron,SCZ,Human
LPL,0.40,0.43910,hiPSC_Neuron,SCZ,Human
LRP1,-0.16,0.15661,hiPSC_Neuron,SCZ,Human
LRP6,0.16,0.12113,hiPSC_Neuron,SCZ,Human
LRRK2,0.87,0.10834,hiPSC_Neuron,SCZ,Human
LSM4,-0.04,0.72299,hiPSC_Neuron,SCZ,Human
LTA4H,0.02,0.83305,hiPSC_Neuron,SCZ,Human
LTB4R,-0.09,0.36500,hiPSC_Neuron,SCZ,Human
LYN,0.07,0.87306,hiPSC_Neuron,SCZ,Human
MAD1L1,-0.01,0.82299,hiPSC_Neuron,SCZ,Human
MAD2L2,-0.01,0.93319,hiPSC_Neuron,SCZ,Human
MAF,0.01,0.96182,hiPSC_Neuron,SCZ,Human
MAFA,-0.99,0.02754,hiPSC_Neuron,SCZ,Human
MAGED1,0.04,0.73733,hiPSC_Neuron,SCZ,Human
MALT1,0.16,0.21243,hiPSC_Neuron,SCZ,Human
MAML3,0.24,0.33035,hiPSC_Neuron,SCZ,Human
MAOA,-0.36,0.29439,hiPSC_Neuron,SCZ,Human
MAP1LC3C,-0.80,0.21021,hiPSC_Neuron,SCZ,Human
MAP2K1,-0.07,0.36432,hiPSC_Neuron,SCZ,Human
MAP2K3,-0.30,0.04519,hiPSC_Neuron,SCZ,Human
MAP2K4,-0.10,0.13630,hiPSC_Neuron,SCZ,Human
MAP2K5,0.03,0.74980,hiPSC_Neuron,SCZ,Human
MAP2K6,0.14,0.14168,hiPSC_Neuron,SCZ,Human
MAP2K7,-0.04,0.60742,hiPSC_Neuron,SCZ,Human
MAP3K1,0.33,0.03091,hiPSC_Neuron,SCZ,Human
MAP3K10,-0.09,0.28287,hiPSC_Neuron,SCZ,Human
MAP3K11,0.07,0.47968,hiPSC_Neuron,SCZ,Human
MAP3K14,-0.07,0.49428,hiPSC_Neuron,SCZ,Human
MAP3K2,-0.06,0.35680,hiPSC_Neuron,SCZ,Human
MAP3K3,-0.01,0.91120,hiPSC_Neuron,SCZ,Human
MAP3K5,0.39,0.42406,hiPSC_Neuron,SCZ,Human
MAP3K7,0.03,0.62614,hiPSC_Neuron,SCZ,Human
MAP3K8,-0.09,0.62280,hiPSC_Neuron,SCZ,Human
MAPK1,-0.13,0.12186,hiPSC_Neuron,SCZ,Human
MAPK14,0.05,0.40306,hiPSC_Neuron,SCZ,Human
MAPK7,0.06,0.41985,hiPSC_Neuron,SCZ,Human
MAPK8,0.00,0.99655,hiPSC_Neuron,SCZ,Human
MAPKAP1,-0.06,0.41414,hiPSC_Neuron,SCZ,Human
MAPKAPK2,-0.06,0.48706,hiPSC_Neuron,SCZ,Human
MAPT,-0.11,0.68051,hiPSC_Neuron,SCZ,Human
MARCKS,0.01,0.92021,hiPSC_Neuron,SCZ,Human
MAX,-0.07,0.38526,hiPSC_Neuron,SCZ,Human
MCAT,-0.03,0.76140,hiPSC_Neuron,SCZ,Human
MCCC1,0.04,0.69689,hiPSC_Neuron,SCZ,Human
MCL1,0.02,0.82235,hiPSC_Neuron,SCZ,Human
MCM2,0.07,0.79747,hiPSC_Neuron,SCZ,Human
MCM3,-0.05,0.82550,hiPSC_Neuron,SCZ,Human
MCM4,0.03,0.92532,hiPSC_Neuron,SCZ,Human
MCM5,0.00,0.99481,hiPSC_Neuron,SCZ,Human
MCM6,0.10,0.56394,hiPSC_Neuron,SCZ,Human
MCM7,0.19,0.19535,hiPSC_Neuron,SCZ,Human
MCOLN1,-0.12,0.37001,hiPSC_Neuron,SCZ,Human
MDH1,-0.01,0.90588,hiPSC_Neuron,SCZ,Human
MDM2,0.11,0.50718,hiPSC_Neuron,SCZ,Human
ME2,0.04,0.69903,hiPSC_Neuron,SCZ,Human
MECR,-0.08,0.24264,hiPSC_Neuron,SCZ,Human
MED1,-0.04,0.55013,hiPSC_Neuron,SCZ,Human
MEF2A,-0.03,0.65434,hiPSC_Neuron,SCZ,Human
MEF2C,0.26,0.36873,hiPSC_Neuron,SCZ,Human
MET,0.09,0.88952,hiPSC_Neuron,SCZ,Human
MGLL,0.60,0.21987,hiPSC_Neuron,SCZ,Human
MICA,0.57,0.13393,hiPSC_Neuron,SCZ,Human
MIF,0.12,0.57009,hiPSC_Neuron,SCZ,Human
MITF,-0.11,0.76133,hiPSC_Neuron,SCZ,Human
MLH1,0.05,0.60163,hiPSC_Neuron,SCZ,Human
MLST8,-0.06,0.42007,hiPSC_Neuron,SCZ,Human
MME,2.20,0.00336,hiPSC_Neuron,SCZ,Human
MMP2,0.57,0.11131,hiPSC_Neuron,SCZ,Human
MPST,0.16,0.07366,hiPSC_Neuron,SCZ,Human
MSH2,0.04,0.72550,hiPSC_Neuron,SCZ,Human
MSH3,-0.10,0.35114,hiPSC_Neuron,SCZ,Human
MSH6,0.12,0.11161,hiPSC_Neuron,SCZ,Human
MSN,-0.12,0.21979,hiPSC_Neuron,SCZ,Human
MSX1,-0.04,0.93991,hiPSC_Neuron,SCZ,Human
MTOR,-0.03,0.67465,hiPSC_Neuron,SCZ,Human
MTR,0.09,0.14312,hiPSC_Neuron,SCZ,Human
MTTP,0.07,0.74601,hiPSC_Neuron,SCZ,Human
MVD,0.21,0.27224,hiPSC_Neuron,SCZ,Human
MVK,0.01,0.93741,hiPSC_Neuron,SCZ,Human
MYB,-0.02,0.95413,hiPSC_Neuron,SCZ,Human
MYC,-0.86,0.02578,hiPSC_Neuron,SCZ,Human
MYD88,-0.41,0.24790,hiPSC_Neuron,SCZ,Human
MYL12B,-0.12,0.17422,hiPSC_Neuron,SCZ,Human
MYL9,0.14,0.80505,hiPSC_Neuron,SCZ,Human
MYO6,0.04,0.64863,hiPSC_Neuron,SCZ,Human
NAE1,0.01,0.84295,hiPSC_Neuron,SCZ,Human
NAGLU,0.02,0.82363,hiPSC_Neuron,SCZ,Human
NAGS,0.12,0.37678,hiPSC_Neuron,SCZ,Human
NAT8L,0.13,0.43905,hiPSC_Neuron,SCZ,Human
NCAM1,0.15,0.58900,hiPSC_Neuron,SCZ,Human
NCBP1,0.01,0.90823,hiPSC_Neuron,SCZ,Human
NCF2,0.32,0.06551,hiPSC_Neuron,SCZ,Human
NCK1,-0.06,0.46494,hiPSC_Neuron,SCZ,Human
NCK2,0.15,0.15697,hiPSC_Neuron,SCZ,Human
NCKAP1,-0.01,0.83403,hiPSC_Neuron,SCZ,Human
NCL,-0.10,0.40079,hiPSC_Neuron,SCZ,Human
NCOA2,0.01,0.93240,hiPSC_Neuron,SCZ,Human
NCOA3,0.06,0.41484,hiPSC_Neuron,SCZ,Human
NCOA4,-0.08,0.18509,hiPSC_Neuron,SCZ,Human
NCOR1,0.04,0.32715,hiPSC_Neuron,SCZ,Human
NCSTN,-0.09,0.20200,hiPSC_Neuron,SCZ,Human
NDUFA1,-0.06,0.58375,hiPSC_Neuron,SCZ,Human
NDUFA10,-0.02,0.73184,hiPSC_Neuron,SCZ,Human
NDUFA11,-0.12,0.15002,hiPSC_Neuron,SCZ,Human
NDUFA12,-0.11,0.32604,hiPSC_Neuron,SCZ,Human
NDUFA13,-0.07,0.60760,hiPSC_Neuron,SCZ,Human
NDUFA2,-0.16,0.09351,hiPSC_Neuron,SCZ,Human
NDUFA3,-0.04,0.48098,hiPSC_Neuron,SCZ,Human
NDUFA4,-0.02,0.82528,hiPSC_Neuron,SCZ,Human
NDUFA5,-0.08,0.23179,hiPSC_Neuron,SCZ,Human
NDUFA6,-0.12,0.24920,hiPSC_Neuron,SCZ,Human
NDUFA7,0.08,0.40793,hiPSC_Neuron,SCZ,Human
NDUFA8,-0.08,0.40299,hiPSC_Neuron,SCZ,Human
NDUFA9,0.07,0.36998,hiPSC_Neuron,SCZ,Human
NDUFAB1,-0.06,0.45383,hiPSC_Neuron,SCZ,Human
NDUFB1,0.04,0.64233,hiPSC_Neuron,SCZ,Human
NDUFB10,-0.19,0.00812,hiPSC_Neuron,SCZ,Human
NDUFB11,-0.11,0.19488,hiPSC_Neuron,SCZ,Human
NDUFB2,-0.05,0.45004,hiPSC_Neuron,SCZ,Human
NDUFB3,-0.18,0.17431,hiPSC_Neuron,SCZ,Human
NDUFB4,-0.06,0.58784,hiPSC_Neuron,SCZ,Human
NDUFB5,-0.09,0.26160,hiPSC_Neuron,SCZ,Human
NDUFB6,0.00,0.99546,hiPSC_Neuron,SCZ,Human
NDUFB7,-0.03,0.76283,hiPSC_Neuron,SCZ,Human
NDUFB8,-0.16,0.04604,hiPSC_Neuron,SCZ,Human
NDUFB9,-0.08,0.41792,hiPSC_Neuron,SCZ,Human
NDUFC1,-0.11,0.17433,hiPSC_Neuron,SCZ,Human
NDUFS1,-0.03,0.62920,hiPSC_Neuron,SCZ,Human
NDUFS2,0.08,0.24664,hiPSC_Neuron,SCZ,Human
NDUFS3,-0.01,0.95365,hiPSC_Neuron,SCZ,Human
NDUFS4,-0.05,0.65870,hiPSC_Neuron,SCZ,Human
NDUFS5,-0.02,0.85201,hiPSC_Neuron,SCZ,Human
NDUFS6,0.01,0.93184,hiPSC_Neuron,SCZ,Human
NDUFS7,-0.10,0.29580,hiPSC_Neuron,SCZ,Human
NDUFS8,0.03,0.69679,hiPSC_Neuron,SCZ,Human
NDUFV1,0.02,0.75686,hiPSC_Neuron,SCZ,Human
NDUFV2,0.08,0.54690,hiPSC_Neuron,SCZ,Human
NDUFV3,0.03,0.61430,hiPSC_Neuron,SCZ,Human
NEFH,-0.35,0.19145,hiPSC_Neuron,SCZ,Human
NEFL,0.21,0.56735,hiPSC_Neuron,SCZ,Human
NEFM,-0.08,0.82622,hiPSC_Neuron,SCZ,Human
NEO1,0.03,0.77191,hiPSC_Neuron,SCZ,Human
NEUROD1,-0.35,0.47856,hiPSC_Neuron,SCZ,Human
NEUROG1,1.82,0.04711,hiPSC_Neuron,SCZ,Human
NF1,-0.04,0.50011,hiPSC_Neuron,SCZ,Human
NFATC1,0.27,0.46859,hiPSC_Neuron,SCZ,Human
NFATC2,0.03,0.94047,hiPSC_Neuron,SCZ,Human
NFE2L2,-0.03,0.81268,hiPSC_Neuron,SCZ,Human
NFKB1,-0.10,0.33322,hiPSC_Neuron,SCZ,Human
NFKB2,-0.15,0.21721,hiPSC_Neuron,SCZ,Human
NFKBIA,-0.19,0.08305,hiPSC_Neuron,SCZ,Human
NFYA,0.14,0.17906,hiPSC_Neuron,SCZ,Human
NGFR,-0.11,0.87747,hiPSC_Neuron,SCZ,Human
NKD1,0.00,0.99268,hiPSC_Neuron,SCZ,Human
NLK,-0.01,0.93645,hiPSC_Neuron,SCZ,Human
NME6,-0.01,0.85271,hiPSC_Neuron,SCZ,Human
NODAL,-0.06,0.75680,hiPSC_Neuron,SCZ,Human
NOS1AP,0.00,0.99727,hiPSC_Neuron,SCZ,Human
NOTCH1,0.11,0.50604,hiPSC_Neuron,SCZ,Human
NPC2,-0.04,0.79074,hiPSC_Neuron,SCZ,Human
NPPA,-0.45,0.19546,hiPSC_Neuron,SCZ,Human
NQO1,-0.19,0.58504,hiPSC_Neuron,SCZ,Human
NR1H3,0.15,0.13243,hiPSC_Neuron,SCZ,Human
NR3C1,-0.27,0.25146,hiPSC_Neuron,SCZ,Human
NR4A1,-0.24,0.42183,hiPSC_Neuron,SCZ,Human
NR4A3,-0.30,0.32961,hiPSC_Neuron,SCZ,Human
NRF1,0.02,0.80574,hiPSC_Neuron,SCZ,Human
NRG1,0.07,0.80337,hiPSC_Neuron,SCZ,Human
NRG2,-0.24,0.44576,hiPSC_Neuron,SCZ,Human
NRG3,0.84,0.07087,hiPSC_Neuron,SCZ,Human
NRG4,0.26,0.00398,hiPSC_Neuron,SCZ,Human
NSF,-0.14,0.26143,hiPSC_Neuron,SCZ,Human
NTN1,0.37,0.35868,hiPSC_Neuron,SCZ,Human
NTNG1,-0.05,0.86136,hiPSC_Neuron,SCZ,Human
NTRK2,0.05,0.85183,hiPSC_Neuron,SCZ,Human
NTRK3,0.04,0.92154,hiPSC_Neuron,SCZ,Human
OAT,-0.12,0.21548,hiPSC_Neuron,SCZ,Human
