HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
DLG1,-0.13,0.00462,AMP_AD_MAYO_CBE_ALL,AD,Human
DLG4,-0.08,0.07212,AMP_AD_MAYO_CBE_ALL,AD,Human
DLL3,0.09,0.17401,AMP_AD_MAYO_CBE_ALL,AD,Human
DLST,-0.03,0.21712,AMP_AD_MAYO_CBE_ALL,AD,Human
DLX5,0.16,0.30777,AMP_AD_MAYO_CBE_ALL,AD,Human
DNM1,-0.13,0.06670,AMP_AD_MAYO_CBE_ALL,AD,Human
DNM1L,-0.14,0.00481,AMP_AD_MAYO_CBE_ALL,AD,Human
DNM2,-0.06,0.21291,AMP_AD_MAYO_CBE_ALL,AD,Human
DNMT1,0.10,0.02673,AMP_AD_MAYO_CBE_ALL,AD,Human
DNMT3A,-0.10,0.00334,AMP_AD_MAYO_CBE_ALL,AD,Human
DOCK1,0.01,0.94388,AMP_AD_MAYO_CBE_ALL,AD,Human
DOCK2,0.38,0.00923,AMP_AD_MAYO_CBE_ALL,AD,Human
DPYD,0.19,0.03213,AMP_AD_MAYO_CBE_ALL,AD,Human
DPYS,-0.05,0.71251,AMP_AD_MAYO_CBE_ALL,AD,Human
DPYSL2,0.02,0.44085,AMP_AD_MAYO_CBE_ALL,AD,Human
DRD1,-0.06,0.66343,AMP_AD_MAYO_CBE_ALL,AD,Human
DRD2,-0.18,0.12179,AMP_AD_MAYO_CBE_ALL,AD,Human
DTYMK,0.07,0.14090,AMP_AD_MAYO_CBE_ALL,AD,Human
DUT,-0.12,0.00137,AMP_AD_MAYO_CBE_ALL,AD,Human
DVL1,-0.03,0.34738,AMP_AD_MAYO_CBE_ALL,AD,Human
DYNLL2,0.03,0.28032,AMP_AD_MAYO_CBE_ALL,AD,Human
E2F1,-0.28,0.00093,AMP_AD_MAYO_CBE_ALL,AD,Human
E2F3,-0.16,0.02621,AMP_AD_MAYO_CBE_ALL,AD,Human
E2F4,0.15,0.00012,AMP_AD_MAYO_CBE_ALL,AD,Human
ECH1,-0.26,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
ECHDC1,-0.05,0.19797,AMP_AD_MAYO_CBE_ALL,AD,Human
ECHS1,-0.06,0.03335,AMP_AD_MAYO_CBE_ALL,AD,Human
EDN1,0.23,0.19461,AMP_AD_MAYO_CBE_ALL,AD,Human
EDNRA,0.04,0.72074,AMP_AD_MAYO_CBE_ALL,AD,Human
EDNRB,0.23,0.06437,AMP_AD_MAYO_CBE_ALL,AD,Human
EEF2,0.08,0.09509,AMP_AD_MAYO_CBE_ALL,AD,Human
EEF2K,-0.07,0.26753,AMP_AD_MAYO_CBE_ALL,AD,Human
EFNA1,0.02,0.85564,AMP_AD_MAYO_CBE_ALL,AD,Human
EGF,0.16,0.29223,AMP_AD_MAYO_CBE_ALL,AD,Human
EGFR,0.29,0.01816,AMP_AD_MAYO_CBE_ALL,AD,Human
EGLN2,-0.06,0.15015,AMP_AD_MAYO_CBE_ALL,AD,Human
EGR1,-0.06,0.70089,AMP_AD_MAYO_CBE_ALL,AD,Human
EHHADH,-0.04,0.63621,AMP_AD_MAYO_CBE_ALL,AD,Human
EHMT2,-0.04,0.21925,AMP_AD_MAYO_CBE_ALL,AD,Human
EIF2AK2,0.24,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
EIF2AK3,0.00,0.93336,AMP_AD_MAYO_CBE_ALL,AD,Human
EIF2S1,0.11,0.00021,AMP_AD_MAYO_CBE_ALL,AD,Human
EIF3H,-0.10,0.01654,AMP_AD_MAYO_CBE_ALL,AD,Human
EIF4B,0.06,0.27693,AMP_AD_MAYO_CBE_ALL,AD,Human
EIF4E,0.07,0.13421,AMP_AD_MAYO_CBE_ALL,AD,Human
EIF4EBP1,-0.04,0.65638,AMP_AD_MAYO_CBE_ALL,AD,Human
ELAVL1,0.28,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
ELK1,-0.34,0.00006,AMP_AD_MAYO_CBE_ALL,AD,Human
ELMO1,-0.28,0.00002,AMP_AD_MAYO_CBE_ALL,AD,Human
ELOVL1,-0.05,0.63780,AMP_AD_MAYO_CBE_ALL,AD,Human
ELOVL2,-0.02,0.84093,AMP_AD_MAYO_CBE_ALL,AD,Human
ELOVL4,0.04,0.58039,AMP_AD_MAYO_CBE_ALL,AD,Human
ELOVL5,0.00,0.94481,AMP_AD_MAYO_CBE_ALL,AD,Human
ELOVL6,0.07,0.18308,AMP_AD_MAYO_CBE_ALL,AD,Human
ENO1,0.12,0.01519,AMP_AD_MAYO_CBE_ALL,AD,Human
ENPP1,-0.07,0.56218,AMP_AD_MAYO_CBE_ALL,AD,Human
EPAS1,0.12,0.23003,AMP_AD_MAYO_CBE_ALL,AD,Human
EPHA2,0.36,0.00090,AMP_AD_MAYO_CBE_ALL,AD,Human
EPHX1,0.15,0.06650,AMP_AD_MAYO_CBE_ALL,AD,Human
EPHX2,-0.20,0.00681,AMP_AD_MAYO_CBE_ALL,AD,Human
ERBB2,-0.15,0.15527,AMP_AD_MAYO_CBE_ALL,AD,Human
ERBB3,-0.25,0.06495,AMP_AD_MAYO_CBE_ALL,AD,Human
ERBB4,0.13,0.04249,AMP_AD_MAYO_CBE_ALL,AD,Human
ERN1,-0.08,0.05789,AMP_AD_MAYO_CBE_ALL,AD,Human
ESR1,0.19,0.02982,AMP_AD_MAYO_CBE_ALL,AD,Human
ETS1,0.31,0.00015,AMP_AD_MAYO_CBE_ALL,AD,Human
ETV5,-0.37,0.00017,AMP_AD_MAYO_CBE_ALL,AD,Human
ETV6,0.09,0.22008,AMP_AD_MAYO_CBE_ALL,AD,Human
EWSR1,-0.05,0.06975,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOC2,-0.05,0.09605,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOC4,-0.04,0.20748,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOC5,0.08,0.02834,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOC7,0.10,0.01464,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOSC2,0.12,0.00059,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOSC4,0.02,0.67463,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOSC7,-0.17,0.00010,AMP_AD_MAYO_CBE_ALL,AD,Human
EXOSC9,-0.18,0.00003,AMP_AD_MAYO_CBE_ALL,AD,Human
EZH2,-0.26,0.00005,AMP_AD_MAYO_CBE_ALL,AD,Human
EZR,0.28,0.00455,AMP_AD_MAYO_CBE_ALL,AD,Human
F2R,0.31,0.01311,AMP_AD_MAYO_CBE_ALL,AD,Human
FABP3,-0.04,0.51032,AMP_AD_MAYO_CBE_ALL,AD,Human
FADD,0.29,0.00031,AMP_AD_MAYO_CBE_ALL,AD,Human
FADS1,-0.18,0.06543,AMP_AD_MAYO_CBE_ALL,AD,Human
FADS2,-0.29,0.00467,AMP_AD_MAYO_CBE_ALL,AD,Human
FAF1,-0.16,0.00001,AMP_AD_MAYO_CBE_ALL,AD,Human
FAH,-0.09,0.21832,AMP_AD_MAYO_CBE_ALL,AD,Human
FAS,0.44,0.00084,AMP_AD_MAYO_CBE_ALL,AD,Human
FASN,-0.05,0.43374,AMP_AD_MAYO_CBE_ALL,AD,Human
FBXO32,0.16,0.05036,AMP_AD_MAYO_CBE_ALL,AD,Human
FBXW11,0.16,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
FCGR2A,0.54,0.00201,AMP_AD_MAYO_CBE_ALL,AD,Human
FDPS,0.17,0.00102,AMP_AD_MAYO_CBE_ALL,AD,Human
FGF1,-0.16,0.13543,AMP_AD_MAYO_CBE_ALL,AD,Human
FGF14,-0.05,0.43140,AMP_AD_MAYO_CBE_ALL,AD,Human
FGF2,0.10,0.38341,AMP_AD_MAYO_CBE_ALL,AD,Human
FGFR1,0.10,0.09041,AMP_AD_MAYO_CBE_ALL,AD,Human
FGFR2,-0.19,0.06559,AMP_AD_MAYO_CBE_ALL,AD,Human
FGFR3,-0.26,0.01852,AMP_AD_MAYO_CBE_ALL,AD,Human
FGR,0.32,0.00180,AMP_AD_MAYO_CBE_ALL,AD,Human
FH,-0.21,0.00004,AMP_AD_MAYO_CBE_ALL,AD,Human
FKBP4,0.35,0.00058,AMP_AD_MAYO_CBE_ALL,AD,Human
FLNA,0.29,0.00012,AMP_AD_MAYO_CBE_ALL,AD,Human
FLT1,0.39,0.00371,AMP_AD_MAYO_CBE_ALL,AD,Human
FLT3,-0.26,0.14075,AMP_AD_MAYO_CBE_ALL,AD,Human
FLT4,0.24,0.04184,AMP_AD_MAYO_CBE_ALL,AD,Human
FN1,0.12,0.28819,AMP_AD_MAYO_CBE_ALL,AD,Human
FOLH1,-0.48,0.01844,AMP_AD_MAYO_CBE_ALL,AD,Human
FOS,0.40,0.09049,AMP_AD_MAYO_CBE_ALL,AD,Human
FOSB,0.47,0.02955,AMP_AD_MAYO_CBE_ALL,AD,Human
FOXO1,0.19,0.00993,AMP_AD_MAYO_CBE_ALL,AD,Human
FOXO3,-0.02,0.52628,AMP_AD_MAYO_CBE_ALL,AD,Human
FOXO4,0.17,0.05753,AMP_AD_MAYO_CBE_ALL,AD,Human
FRS2,-0.02,0.66447,AMP_AD_MAYO_CBE_ALL,AD,Human
FRZB,-0.13,0.27618,AMP_AD_MAYO_CBE_ALL,AD,Human
FTH1,0.10,0.19490,AMP_AD_MAYO_CBE_ALL,AD,Human
FUCA1,-0.03,0.64937,AMP_AD_MAYO_CBE_ALL,AD,Human
FUT8,-0.02,0.78850,AMP_AD_MAYO_CBE_ALL,AD,Human
FYN,0.04,0.38652,AMP_AD_MAYO_CBE_ALL,AD,Human
FZD10,0.02,0.91037,AMP_AD_MAYO_CBE_ALL,AD,Human
FZD3,0.12,0.01347,AMP_AD_MAYO_CBE_ALL,AD,Human
FZR1,-0.04,0.28974,AMP_AD_MAYO_CBE_ALL,AD,Human
G6PD,-0.24,0.00004,AMP_AD_MAYO_CBE_ALL,AD,Human
GAB1,0.03,0.72913,AMP_AD_MAYO_CBE_ALL,AD,Human
GAB2,0.02,0.85592,AMP_AD_MAYO_CBE_ALL,AD,Human
GABARAP,0.03,0.65517,AMP_AD_MAYO_CBE_ALL,AD,Human
GABBR1,-0.09,0.05426,AMP_AD_MAYO_CBE_ALL,AD,Human
GABRA1,0.10,0.28948,AMP_AD_MAYO_CBE_ALL,AD,Human
GAD1,0.15,0.39559,AMP_AD_MAYO_CBE_ALL,AD,Human
GADD45G,0.09,0.46774,AMP_AD_MAYO_CBE_ALL,AD,Human
GAMT,-0.11,0.02295,AMP_AD_MAYO_CBE_ALL,AD,Human
GAPDH,0.15,0.01141,AMP_AD_MAYO_CBE_ALL,AD,Human
GART,0.01,0.74844,AMP_AD_MAYO_CBE_ALL,AD,Human
GATM,0.00,0.96221,AMP_AD_MAYO_CBE_ALL,AD,Human
GBE1,0.05,0.37796,AMP_AD_MAYO_CBE_ALL,AD,Human
GCDH,-0.11,0.07730,AMP_AD_MAYO_CBE_ALL,AD,Human
GCK,0.23,0.00075,AMP_AD_MAYO_CBE_ALL,AD,Human
GCLC,-0.03,0.54705,AMP_AD_MAYO_CBE_ALL,AD,Human
GFPT1,0.16,0.00014,AMP_AD_MAYO_CBE_ALL,AD,Human
GGPS1,0.02,0.41528,AMP_AD_MAYO_CBE_ALL,AD,Human
GGT1,-0.04,0.51497,AMP_AD_MAYO_CBE_ALL,AD,Human
GHR,-0.21,0.01767,AMP_AD_MAYO_CBE_ALL,AD,Human
GJA1,0.13,0.29075,AMP_AD_MAYO_CBE_ALL,AD,Human
GK,-0.05,0.27377,AMP_AD_MAYO_CBE_ALL,AD,Human
GLA,-0.12,0.00328,AMP_AD_MAYO_CBE_ALL,AD,Human
GLB1,-0.05,0.21012,AMP_AD_MAYO_CBE_ALL,AD,Human
GLI2,0.08,0.53006,AMP_AD_MAYO_CBE_ALL,AD,Human
GLI3,-0.07,0.50726,AMP_AD_MAYO_CBE_ALL,AD,Human
GLS2,0.24,0.05073,AMP_AD_MAYO_CBE_ALL,AD,Human
GLUD1,-0.07,0.23651,AMP_AD_MAYO_CBE_ALL,AD,Human
GLUL,0.04,0.68839,AMP_AD_MAYO_CBE_ALL,AD,Human
GNA11,0.06,0.08172,AMP_AD_MAYO_CBE_ALL,AD,Human
GNAI1,-0.03,0.55594,AMP_AD_MAYO_CBE_ALL,AD,Human
GNAO1,-0.22,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
GNAQ,0.08,0.01986,AMP_AD_MAYO_CBE_ALL,AD,Human
GNAS,-0.07,0.06824,AMP_AD_MAYO_CBE_ALL,AD,Human
GNB3,0.20,0.08762,AMP_AD_MAYO_CBE_ALL,AD,Human
GNB5,0.03,0.59832,AMP_AD_MAYO_CBE_ALL,AD,Human
GOT2,-0.03,0.46441,AMP_AD_MAYO_CBE_ALL,AD,Human
GPC1,-0.12,0.01259,AMP_AD_MAYO_CBE_ALL,AD,Human
GPC4,0.30,0.00228,AMP_AD_MAYO_CBE_ALL,AD,Human
GPHN,-0.52,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
GPI,-0.20,0.00003,AMP_AD_MAYO_CBE_ALL,AD,Human
GPT,-0.30,0.00029,AMP_AD_MAYO_CBE_ALL,AD,Human
GPX4,-0.03,0.34512,AMP_AD_MAYO_CBE_ALL,AD,Human
GRB10,0.13,0.00196,AMP_AD_MAYO_CBE_ALL,AD,Human
GRB2,0.06,0.01798,AMP_AD_MAYO_CBE_ALL,AD,Human
GRIA1,-0.22,0.04820,AMP_AD_MAYO_CBE_ALL,AD,Human
GRIA2,0.02,0.64199,AMP_AD_MAYO_CBE_ALL,AD,Human
GRIA3,-0.20,0.03450,AMP_AD_MAYO_CBE_ALL,AD,Human
GRIN1,0.03,0.56614,AMP_AD_MAYO_CBE_ALL,AD,Human
GRIN2A,0.31,0.00242,AMP_AD_MAYO_CBE_ALL,AD,Human
GRIN2B,-0.12,0.36166,AMP_AD_MAYO_CBE_ALL,AD,Human
GRIN3A,0.13,0.34487,AMP_AD_MAYO_CBE_ALL,AD,Human
GRM1,-0.01,0.94776,AMP_AD_MAYO_CBE_ALL,AD,Human
GRM2,0.05,0.65018,AMP_AD_MAYO_CBE_ALL,AD,Human
GRM3,-0.27,0.00553,AMP_AD_MAYO_CBE_ALL,AD,Human
GRM4,-0.22,0.03062,AMP_AD_MAYO_CBE_ALL,AD,Human
GRM5,0.03,0.85725,AMP_AD_MAYO_CBE_ALL,AD,Human
GRM7,-0.08,0.50516,AMP_AD_MAYO_CBE_ALL,AD,Human
GSK3B,0.03,0.46812,AMP_AD_MAYO_CBE_ALL,AD,Human
GSN,0.11,0.30506,AMP_AD_MAYO_CBE_ALL,AD,Human
GSR,0.03,0.35469,AMP_AD_MAYO_CBE_ALL,AD,Human
GSS,-0.36,0.00002,AMP_AD_MAYO_CBE_ALL,AD,Human
GSTK1,-0.18,0.00024,AMP_AD_MAYO_CBE_ALL,AD,Human
GSTO2,-0.16,0.05620,AMP_AD_MAYO_CBE_ALL,AD,Human
GSTP1,0.09,0.03644,AMP_AD_MAYO_CBE_ALL,AD,Human
GSTZ1,-0.30,0.00282,AMP_AD_MAYO_CBE_ALL,AD,Human
GUCY1A2,0.26,0.00024,AMP_AD_MAYO_CBE_ALL,AD,Human
GYG1,-0.01,0.83116,AMP_AD_MAYO_CBE_ALL,AD,Human
GYS1,-0.21,0.00009,AMP_AD_MAYO_CBE_ALL,AD,Human
HADH,0.01,0.81549,AMP_AD_MAYO_CBE_ALL,AD,Human
HADHA,-0.10,0.04589,AMP_AD_MAYO_CBE_ALL,AD,Human
HAP1,0.11,0.36444,AMP_AD_MAYO_CBE_ALL,AD,Human
HBEGF,-0.16,0.03912,AMP_AD_MAYO_CBE_ALL,AD,Human
HCK,0.17,0.25158,AMP_AD_MAYO_CBE_ALL,AD,Human
HDAC1,-0.02,0.83096,AMP_AD_MAYO_CBE_ALL,AD,Human
HDAC5,-0.02,0.48429,AMP_AD_MAYO_CBE_ALL,AD,Human
HDAC6,0.00,0.93606,AMP_AD_MAYO_CBE_ALL,AD,Human
HES1,-0.13,0.32122,AMP_AD_MAYO_CBE_ALL,AD,Human
HEY1,-0.01,0.79349,AMP_AD_MAYO_CBE_ALL,AD,Human
HGF,0.86,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
HHEX,0.16,0.12235,AMP_AD_MAYO_CBE_ALL,AD,Human
HIBADH,-0.07,0.14395,AMP_AD_MAYO_CBE_ALL,AD,Human
HIBCH,0.01,0.91510,AMP_AD_MAYO_CBE_ALL,AD,Human
HIF1A,0.14,0.00167,AMP_AD_MAYO_CBE_ALL,AD,Human
HK1,0.22,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
HLA-DMA,-0.06,0.66559,AMP_AD_MAYO_CBE_ALL,AD,Human
HMGB1,-0.03,0.34060,AMP_AD_MAYO_CBE_ALL,AD,Human
HMGCL,-0.32,0.00001,AMP_AD_MAYO_CBE_ALL,AD,Human
HMGCR,0.00,0.99437,AMP_AD_MAYO_CBE_ALL,AD,Human
HMGCS1,0.10,0.29733,AMP_AD_MAYO_CBE_ALL,AD,Human
HMOX1,0.24,0.09123,AMP_AD_MAYO_CBE_ALL,AD,Human
HNRNPK,-0.12,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
HPRT1,-0.21,0.00295,AMP_AD_MAYO_CBE_ALL,AD,Human
HRAS,-0.06,0.08244,AMP_AD_MAYO_CBE_ALL,AD,Human
HSD17B10,-0.08,0.13122,AMP_AD_MAYO_CBE_ALL,AD,Human
HSD17B12,-0.18,0.00855,AMP_AD_MAYO_CBE_ALL,AD,Human
HSP90AA1,0.88,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
HSP90B1,0.24,0.00007,AMP_AD_MAYO_CBE_ALL,AD,Human
HSPA1A,0.75,0.00593,AMP_AD_MAYO_CBE_ALL,AD,Human
HSPB1,0.45,0.01511,AMP_AD_MAYO_CBE_ALL,AD,Human
HSPD1,0.08,0.21293,AMP_AD_MAYO_CBE_ALL,AD,Human
HTR1A,0.46,0.01773,AMP_AD_MAYO_CBE_ALL,AD,Human
HTR2A,-0.05,0.68725,AMP_AD_MAYO_CBE_ALL,AD,Human
HTRA2,0.19,0.00001,AMP_AD_MAYO_CBE_ALL,AD,Human
HTT,-0.03,0.39362,AMP_AD_MAYO_CBE_ALL,AD,Human
ICAM1,0.61,0.00096,AMP_AD_MAYO_CBE_ALL,AD,Human
ID1,0.01,0.95955,AMP_AD_MAYO_CBE_ALL,AD,Human
ID2,0.20,0.00953,AMP_AD_MAYO_CBE_ALL,AD,Human
IDE,-0.06,0.04322,AMP_AD_MAYO_CBE_ALL,AD,Human
IDH1,-0.08,0.10858,AMP_AD_MAYO_CBE_ALL,AD,Human
IDH3A,0.30,0.00002,AMP_AD_MAYO_CBE_ALL,AD,Human
IDI1,0.05,0.35177,AMP_AD_MAYO_CBE_ALL,AD,Human
IFNAR1,0.14,0.00097,AMP_AD_MAYO_CBE_ALL,AD,Human
IFNAR2,0.00,0.91528,AMP_AD_MAYO_CBE_ALL,AD,Human
IFT57,0.05,0.22377,AMP_AD_MAYO_CBE_ALL,AD,Human
IGF1R,0.07,0.17588,AMP_AD_MAYO_CBE_ALL,AD,Human
IGF2,0.35,0.05870,AMP_AD_MAYO_CBE_ALL,AD,Human
IGFBP3,0.18,0.22944,AMP_AD_MAYO_CBE_ALL,AD,Human
IKBKB,0.17,0.00848,AMP_AD_MAYO_CBE_ALL,AD,Human
IKBKE,0.27,0.00782,AMP_AD_MAYO_CBE_ALL,AD,Human
IKBKG,0.12,0.04499,AMP_AD_MAYO_CBE_ALL,AD,Human
IL10RA,0.31,0.02138,AMP_AD_MAYO_CBE_ALL,AD,Human
IL17RB,0.21,0.04234,AMP_AD_MAYO_CBE_ALL,AD,Human
IL18,0.25,0.10141,AMP_AD_MAYO_CBE_ALL,AD,Human
IL1R1,0.10,0.46505,AMP_AD_MAYO_CBE_ALL,AD,Human
IL6R,0.15,0.08672,AMP_AD_MAYO_CBE_ALL,AD,Human
IL6ST,0.08,0.17789,AMP_AD_MAYO_CBE_ALL,AD,Human
IMPA1,0.12,0.00708,AMP_AD_MAYO_CBE_ALL,AD,Human
IMPDH1,0.56,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
INHBA,0.06,0.55924,AMP_AD_MAYO_CBE_ALL,AD,Human
INPP4A,0.08,0.17467,AMP_AD_MAYO_CBE_ALL,AD,Human
INPP5D,0.21,0.03051,AMP_AD_MAYO_CBE_ALL,AD,Human
INPPL1,0.08,0.25988,AMP_AD_MAYO_CBE_ALL,AD,Human
INSR,-0.13,0.00288,AMP_AD_MAYO_CBE_ALL,AD,Human
IRAK1,0.21,0.00042,AMP_AD_MAYO_CBE_ALL,AD,Human
IRF1,0.08,0.38514,AMP_AD_MAYO_CBE_ALL,AD,Human
IRF7,-0.08,0.34009,AMP_AD_MAYO_CBE_ALL,AD,Human
IRF9,0.19,0.01922,AMP_AD_MAYO_CBE_ALL,AD,Human
IRS1,0.06,0.36315,AMP_AD_MAYO_CBE_ALL,AD,Human
IRS2,0.10,0.03965,AMP_AD_MAYO_CBE_ALL,AD,Human
ISG15,0.12,0.34156,AMP_AD_MAYO_CBE_ALL,AD,Human
ITCH,0.15,0.00067,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGA11,-0.15,0.09853,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGA2B,-0.15,0.05189,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGA4,0.12,0.27426,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGA5,0.33,0.00294,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGA6,0.13,0.18334,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGAL,0.01,0.95483,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGAM,0.34,0.00360,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGAV,0.26,0.00097,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGB1,0.21,0.00822,AMP_AD_MAYO_CBE_ALL,AD,Human
ITGB2,0.55,0.00062,AMP_AD_MAYO_CBE_ALL,AD,Human
ITPA,-0.31,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
ITPR1,0.29,0.06804,AMP_AD_MAYO_CBE_ALL,AD,Human
ITPR3,0.29,0.00050,AMP_AD_MAYO_CBE_ALL,AD,Human
JAG1,0.20,0.01567,AMP_AD_MAYO_CBE_ALL,AD,Human
JAK1,0.29,0.00000,AMP_AD_MAYO_CBE_ALL,AD,Human
JAK2,0.11,0.00779,AMP_AD_MAYO_CBE_ALL,AD,Human
JAK3,-0.09,0.37765,AMP_AD_MAYO_CBE_ALL,AD,Human
JUN,0.20,0.01852,AMP_AD_MAYO_CBE_ALL,AD,Human
JUNB,0.21,0.13965,AMP_AD_MAYO_CBE_ALL,AD,Human
JUP,-0.17,0.04468,AMP_AD_MAYO_CBE_ALL,AD,Human
KAT5,0.11,0.00854,AMP_AD_MAYO_CBE_ALL,AD,Human
KCNC3,-0.16,0.04139,AMP_AD_MAYO_CBE_ALL,AD,Human
KCNJ10,0.18,0.05498,AMP_AD_MAYO_CBE_ALL,AD,Human
KCNJ6,0.08,0.31793,AMP_AD_MAYO_CBE_ALL,AD,Human
KCNN2,-0.14,0.06542,AMP_AD_MAYO_CBE_ALL,AD,Human
KDM1A,-0.02,0.58160,AMP_AD_MAYO_CBE_ALL,AD,Human
KDR,0.07,0.50138,AMP_AD_MAYO_CBE_ALL,AD,Human
KEAP1,0.13,0.00333,AMP_AD_MAYO_CBE_ALL,AD,Human
KIDINS220,0.16,0.00004,AMP_AD_MAYO_CBE_ALL,AD,Human
KIF3A,0.02,0.61650,AMP_AD_MAYO_CBE_ALL,AD,Human
KIF5A,0.11,0.23480,AMP_AD_MAYO_CBE_ALL,AD,Human
KIT,-0.15,0.41179,AMP_AD_MAYO_CBE_ALL,AD,Human
KITLG,0.28,0.00620,AMP_AD_MAYO_CBE_ALL,AD,Human
KLB,0.13,0.33337,AMP_AD_MAYO_CBE_ALL,AD,Human
KLF4,0.47,0.00100,AMP_AD_MAYO_CBE_ALL,AD,Human
KMT2A,0.02,0.66778,AMP_AD_MAYO_CBE_ALL,AD,Human
KRAS,0.05,0.24490,AMP_AD_MAYO_CBE_ALL,AD,Human
L2HGDH,-0.04,0.28322,AMP_AD_MAYO_CBE_ALL,AD,Human
LAMC1,0.06,0.34248,AMP_AD_MAYO_CBE_ALL,AD,Human
LAMC3,0.11,0.27618,AMP_AD_MAYO_CBE_ALL,AD,Human
LATS2,0.33,0.00036,AMP_AD_MAYO_CBE_ALL,AD,Human
LCP2,0.35,0.00050,AMP_AD_MAYO_CBE_ALL,AD,Human
LDHD,-0.26,0.00394,AMP_AD_MAYO_CBE_ALL,AD,Human
LDLR,0.17,0.10363,AMP_AD_MAYO_CBE_ALL,AD,Human
LEF1,0.03,0.77438,AMP_AD_MAYO_CBE_ALL,AD,Human
LEPR,0.16,0.06821,AMP_AD_MAYO_CBE_ALL,AD,Human
LIMK1,-0.29,0.00009,AMP_AD_MAYO_CBE_ALL,AD,Human
LIPE,-0.12,0.25409,AMP_AD_MAYO_CBE_ALL,AD,Human
LPAR1,0.01,0.93333,AMP_AD_MAYO_CBE_ALL,AD,Human
LPAR6,0.18,0.08936,AMP_AD_MAYO_CBE_ALL,AD,Human
LPCAT3,-0.13,0.00338,AMP_AD_MAYO_CBE_ALL,AD,Human
LPIN1,0.01,0.78631,AMP_AD_MAYO_CBE_ALL,AD,Human
LPL,0.05,0.75454,AMP_AD_MAYO_CBE_ALL,AD,Human
LRP1,0.09,0.10116,AMP_AD_MAYO_CBE_ALL,AD,Human
LRP6,0.03,0.48608,AMP_AD_MAYO_CBE_ALL,AD,Human
LRRK2,-0.04,0.48559,AMP_AD_MAYO_CBE_ALL,AD,Human
LSM4,-0.08,0.03118,AMP_AD_MAYO_CBE_ALL,AD,Human
LTA4H,-0.03,0.43910,AMP_AD_MAYO_CBE_ALL,AD,Human
LTB4R,-0.17,0.03406,AMP_AD_MAYO_CBE_ALL,AD,Human
LYN,0.15,0.08708,AMP_AD_MAYO_CBE_ALL,AD,Human
MAD1L1,-0.10,0.03747,AMP_AD_MAYO_CBE_ALL,AD,Human
MAD2L2,0.05,0.35848,AMP_AD_MAYO_CBE_ALL,AD,Human
MAF,0.12,0.18647,AMP_AD_MAYO_CBE_ALL,AD,Human
MAGED1,-0.16,0.01210,AMP_AD_MAYO_CBE_ALL,AD,Human
MALT1,0.06,0.15801,AMP_AD_MAYO_CBE_ALL,AD,Human
MAML3,0.00,0.97053,AMP_AD_MAYO_CBE_ALL,AD,Human
MAOA,0.04,0.67226,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP2K1,0.18,0.00409,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP2K3,0.20,0.00688,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP2K4,0.20,0.00489,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP2K5,-0.06,0.21466,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP2K6,0.29,0.00004,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP2K7,-0.03,0.47065,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP3K1,0.03,0.63165,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP3K10,-0.11,0.03262,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP3K11,-0.11,0.06404,AMP_AD_MAYO_CBE_ALL,AD,Human
MAP3K14,-0.04,0.37345,AMP_AD_MAYO_CBE_ALL,AD,Human
